time,open_price,high_price,low_price,close_price,volume_btc,trade_count,volatility,momentum,pct_change,risk
2025-12-06 10:58:00,89530.490000,89538.820000,89530.490000,89534.700000,0.853130,930,8.330000,4.210000,0.000047,9.764045
2025-12-06 10:59:00,89534.690000,89534.700000,89506.000000,89506.000000,2.244800,1699,28.700000,-28.690000,-0.000320,12.785103
2025-12-06 11:00:00,89506.010000,89506.010000,89506.000000,89506.000000,0.870350,234,0.010000,-0.010000,-0.000000,0.011490
2025-12-06 11:01:00,89506.010000,89528.410000,89506.000000,89506.480000,7.857000,2291,22.410000,0.470000,0.000005,2.852234
2025-12-06 11:02:00,89506.470000,89523.370000,89506.470000,89523.360000,1.592720,340,16.900000,16.890000,0.000189,10.610779
2025-12-06 11:03:00,89523.360000,89523.370000,89523.360000,89523.370000,1.985360,347,0.010000,0.010000,0.000000,0.005037
2025-12-06 11:04:00,89523.370000,89523.370000,89502.810000,89502.810000,4.191470,1591,20.560000,-20.560000,-0.000230,4.905200
2025-12-06 11:05:00,89502.820000,89502.820000,89502.810000,89502.810000,1.033790,132,0.010000,-0.010000,-0.000000,0.009673
2025-12-06 11:06:00,89502.820000,89502.820000,89500.510000,89500.510000,2.234890,521,2.310000,-2.310000,-0.000026,1.033608
2025-12-06 11:07:00,89500.510000,89548.880000,89500.510000,89548.880000,1.657860,1212,48.370000,48.370000,0.000540,29.176167
2025-12-06 11:08:00,89548.880000,89557.740000,89523.370000,89523.370000,2.822160,2441,34.370000,-25.510000,-0.000285,12.178615
2025-12-06 11:09:00,89523.370000,89530.180000,89511.590000,89530.170000,3.342040,636,18.590000,6.800000,0.000076,5.562471
2025-12-06 11:10:00,89530.180000,89549.130000,89530.180000,89549.130000,2.137840,670,18.950000,18.950000,0.000212,8.864087
2025-12-06 11:11:00,89549.120000,89569.260000,89549.120000,89569.250000,2.142750,568,20.140000,20.130000,0.000225,9.399137
2025-12-06 11:12:00,89569.250000,89577.620000,89540.380000,89540.390000,3.726150,1869,37.240000,-28.860000,-0.000322,9.994230
2025-12-06 11:13:00,89540.380000,89540.390000,89522.000000,89522.000000,1.811090,1075,18.390000,-18.380000,-0.000205,10.154106
2025-12-06 11:14:00,89522.010000,89522.010000,89500.000000,89500.000000,1.602520,1157,22.010000,-22.010000,-0.000246,13.734618
2025-12-06 11:15:00,89500.010000,89557.590000,89500.000000,89542.190000,4.512780,2178,57.590000,42.180000,0.000471,12.761535
2025-12-06 11:16:00,89542.180000,89542.190000,89529.970000,89529.990000,1.573280,842,12.220000,-12.190000,-0.000136,7.767212
2025-12-06 11:17:00,89529.980000,89559.970000,89529.980000,89559.970000,5.001710,1208,29.990000,29.990000,0.000335,5.995949
2025-12-06 11:18:00,89559.960000,89560.100000,89559.960000,89560.100000,5.815720,807,0.140000,0.140000,0.000002,0.024073
2025-12-06 11:19:00,89560.100000,89575.410000,89560.100000,89567.770000,7.600000,1403,15.310000,7.670000,0.000086,2.014474
2025-12-06 11:20:00,89567.770000,89576.210000,89567.760000,89576.200000,8.411630,1096,8.450000,8.430000,0.000094,1.004562
2025-12-06 11:21:00,89576.210000,89591.840000,89567.780000,89567.790000,9.033880,2681,24.060000,-8.420000,-0.000094,2.663307
2025-12-06 11:22:00,89567.780000,89567.790000,89553.870000,89561.470000,6.745890,2513,13.920000,-6.310000,-0.000070,2.063479
2025-12-06 11:23:00,89561.460000,89561.480000,89561.460000,89561.480000,6.540650,634,0.020000,0.020000,0.000000,0.003058
2025-12-06 11:24:00,89561.480000,89586.120000,89561.470000,89562.220000,7.510750,2543,24.650000,0.740000,0.000008,3.281963
2025-12-06 11:25:00,89562.220000,89588.410000,89550.000000,89588.400000,5.520960,3146,38.410000,26.180000,0.000292,6.957123
2025-12-06 11:26:00,89588.400000,89603.360000,89561.630000,89603.360000,5.048040,3202,41.730000,14.960000,0.000167,8.266575
2025-12-06 11:27:00,89603.360000,89608.000000,89591.050000,89604.430000,7.839550,2171,16.950000,1.070000,0.000012,2.162114
2025-12-06 11:28:00,89604.440000,89608.580000,89589.560000,89589.570000,9.259100,1604,19.020000,-14.870000,-0.000166,2.054195
2025-12-06 11:29:00,89589.560000,89599.280000,89579.250000,89579.250000,7.178670,2021,20.030000,-10.310000,-0.000115,2.790210
2025-12-06 11:30:00,89579.260000,89596.270000,89579.250000,89596.260000,4.369070,2708,17.020000,17.000000,0.000190,3.895566
2025-12-06 11:31:00,89596.260000,89596.260000,89560.350000,89572.780000,6.615190,2498,35.910000,-23.480000,-0.000262,5.428416
2025-12-06 11:32:00,89572.780000,89594.670000,89572.770000,89594.670000,6.676690,2499,21.900000,21.890000,0.000244,3.280068
2025-12-06 11:33:00,89594.660000,89630.110000,89594.660000,89630.110000,10.758840,2781,35.450000,35.450000,0.000396,3.294965
2025-12-06 11:34:00,89630.110000,89630.110000,89612.510000,89612.520000,6.322610,2138,17.600000,-17.590000,-0.000196,2.783661
2025-12-06 11:35:00,89612.520000,89612.520000,89600.000000,89609.050000,10.214180,1485,12.520000,-3.470000,-0.000039,1.225747
2025-12-06 11:36:00,89609.050000,89631.900000,89609.040000,89631.900000,5.864070,1696,22.860000,22.850000,0.000255,3.898316
2025-12-06 11:37:00,89631.910000,89631.910000,89583.840000,89583.850000,14.979900,3020,48.070000,-48.060000,-0.000536,3.208967
2025-12-06 11:38:00,89583.850000,89609.640000,89583.840000,89609.630000,7.559020,1616,25.800000,25.780000,0.000288,3.413141
2025-12-06 11:39:00,89609.640000,89633.010000,89609.630000,89627.440000,10.234690,2301,23.380000,17.800000,0.000199,2.284388
2025-12-06 11:40:00,89627.430000,89627.440000,89599.040000,89599.040000,9.476080,2000,28.400000,-28.390000,-0.000317,2.997020
2025-12-06 11:41:00,89599.050000,89654.040000,89598.120000,89653.970000,52.696410,1615,55.920000,54.920000,0.000613,1.061173
2025-12-06 11:42:00,89653.970000,89700.010000,89653.970000,89690.510000,71.977880,2464,46.040000,36.540000,0.000408,0.639641
2025-12-06 11:43:00,89690.500000,89746.820000,89663.330000,89727.090000,69.679850,3344,83.490000,36.590000,0.000408,1.198194
2025-12-06 11:44:00,89727.080000,89750.010000,89684.510000,89684.510000,67.819190,4172,65.500000,-42.570000,-0.000474,0.965803
2025-12-06 11:45:00,89684.510000,89696.830000,89673.560000,89696.820000,8.031080,1602,23.270000,12.310000,0.000137,2.897493
2025-12-06 11:46:00,89696.820000,89717.290000,89696.820000,89717.290000,8.116330,1697,20.470000,20.470000,0.000228,2.522076
2025-12-06 11:47:00,89717.280000,89733.320000,89717.280000,89733.310000,11.412360,1075,16.040000,16.030000,0.000179,1.405494
2025-12-06 11:48:00,89733.310000,89733.320000,89710.000000,89710.000000,10.973850,2459,23.320000,-23.310000,-0.000260,2.125052
2025-12-06 11:49:00,89710.010000,89710.010000,89696.560000,89696.560000,3.644030,1028,13.450000,-13.450000,-0.000150,3.690969
2025-12-06 11:50:00,89696.570000,89696.570000,89678.000000,89681.320000,3.316180,1009,18.570000,-15.250000,-0.000170,5.599817
2025-12-06 11:51:00,89681.330000,89682.940000,89681.320000,89682.940000,1.632700,478,1.620000,1.610000,0.000018,0.992221
2025-12-06 11:52:00,89682.940000,89682.940000,89634.430000,89636.210000,8.140510,2126,48.510000,-46.730000,-0.000521,5.959086
2025-12-06 11:53:00,89636.210000,89656.290000,89636.210000,89656.280000,6.018110,1640,20.080000,20.070000,0.000224,3.336596
2025-12-06 11:54:00,89656.280000,89656.290000,89626.000000,89626.010000,2.956200,2496,30.290000,-30.270000,-0.000338,10.246262
2025-12-06 11:55:00,89626.000000,89646.540000,89626.000000,89629.130000,1.500860,2044,20.540000,3.130000,0.000035,13.685487
2025-12-06 11:56:00,89629.140000,89629.140000,89622.860000,89624.020000,1.953990,1172,6.280000,-5.120000,-0.000057,3.213937
2025-12-06 11:57:00,89624.020000,89628.860000,89624.010000,89628.850000,1.292800,849,4.850000,4.830000,0.000054,3.751547
2025-12-06 11:58:00,89628.850000,89628.860000,89612.000000,89612.010000,5.033800,1280,16.860000,-16.840000,-0.000188,3.349358
2025-12-06 11:59:00,89612.000000,89631.290000,89612.000000,89631.280000,2.834800,916,19.290000,19.280000,0.000215,6.804713
2025-12-06 12:00:00,89631.290000,89636.650000,89603.150000,89613.680000,6.668260,2657,33.500000,-17.610000,-0.000196,5.023799
2025-12-06 12:01:00,89613.680000,89613.690000,89586.640000,89586.650000,4.029160,1829,27.050000,-27.030000,-0.000302,6.713558
2025-12-06 12:02:00,89586.650000,89598.300000,89583.140000,89583.140000,4.274300,1200,15.160000,-3.510000,-0.000039,3.546780
2025-12-06 12:03:00,89583.140000,89583.150000,89569.840000,89569.840000,2.687470,1573,13.310000,-13.300000,-0.000148,4.952613
2025-12-06 12:04:00,89569.840000,89612.600000,89568.000000,89612.600000,2.269850,1883,44.600000,42.760000,0.000477,19.648875
2025-12-06 12:05:00,89612.600000,89637.950000,89612.590000,89625.180000,3.329720,1423,25.360000,12.580000,0.000140,7.616256
2025-12-06 12:06:00,89625.180000,89636.800000,89625.180000,89627.850000,2.518100,872,11.620000,2.670000,0.000030,4.614590
2025-12-06 12:07:00,89627.850000,89627.850000,89608.010000,89614.300000,27.369080,1651,19.840000,-13.550000,-0.000151,0.724906
2025-12-06 12:08:00,89614.430000,89626.840000,89596.370000,89596.380000,3.868570,2589,30.470000,-18.050000,-0.000201,7.876295
2025-12-06 12:09:00,89596.370000,89596.380000,89579.080000,89579.090000,2.940720,1520,17.300000,-17.280000,-0.000193,5.882913
2025-12-06 12:10:00,89579.080000,89579.090000,89575.040000,89575.050000,3.204870,828,4.050000,-4.030000,-0.000045,1.263702
2025-12-06 12:11:00,89575.050000,89583.760000,89575.040000,89577.000000,3.673090,1174,8.720000,1.950000,0.000022,2.374023
2025-12-06 12:12:00,89577.000000,89586.340000,89568.080000,89568.080000,5.551620,2844,18.260000,-8.920000,-0.000100,3.289130
2025-12-06 12:13:00,89568.080000,89587.520000,89566.000000,89587.520000,4.554230,677,21.520000,19.440000,0.000217,4.725277
2025-12-06 12:14:00,89587.510000,89587.520000,89582.260000,89582.260000,2.524650,1109,5.260000,-5.250000,-0.000059,2.083457
2025-12-06 12:15:00,89582.270000,89595.640000,89582.260000,89582.260000,4.853750,993,13.380000,-0.010000,-0.000000,2.756631
2025-12-06 12:16:00,89582.260000,89596.580000,89582.250000,89582.250000,4.753480,2285,14.330000,-0.010000,-0.000000,3.014633
2025-12-06 12:17:00,89582.260000,89605.510000,89582.250000,89596.760000,5.478340,2017,23.260000,14.500000,0.000162,4.245812
2025-12-06 12:18:00,89596.750000,89596.760000,89596.750000,89596.750000,1.487880,159,0.010000,0.000000,0.000000,0.006721
2025-12-06 12:19:00,89596.760000,89611.770000,89596.750000,89611.760000,1.764680,1181,15.020000,15.000000,0.000167,8.511458
2025-12-06 12:20:00,89611.760000,89611.770000,89600.010000,89600.020000,4.043510,1023,11.760000,-11.740000,-0.000131,2.908364
2025-12-06 12:21:00,89600.020000,89625.620000,89600.010000,89625.620000,7.209860,881,25.610000,25.600000,0.000286,3.552080
2025-12-06 12:22:00,89625.620000,89626.000000,89608.220000,89625.990000,2.127660,1307,17.780000,0.370000,0.000004,8.356598
2025-12-06 12:23:00,89625.990000,89632.660000,89625.990000,89626.770000,3.665560,638,6.670000,0.780000,0.000009,1.819640
2025-12-06 12:24:00,89626.770000,89626.770000,89608.000000,89622.850000,2.752360,1060,18.770000,-3.920000,-0.000044,6.819602
2025-12-06 12:25:00,89622.860000,89622.860000,89574.860000,89574.860000,3.849300,2484,48.000000,-48.000000,-0.000536,12.469800
2025-12-06 12:26:00,89574.870000,89589.240000,89574.860000,89589.240000,1.527050,657,14.380000,14.370000,0.000160,9.416849
2025-12-06 12:27:00,89589.240000,89597.740000,89589.230000,89597.730000,1.923980,562,8.510000,8.490000,0.000095,4.423123
2025-12-06 12:28:00,89597.730000,89627.340000,89597.730000,89627.330000,3.851020,1138,29.610000,29.600000,0.000330,7.688872
2025-12-06 12:29:00,89627.340000,89627.340000,89608.010000,89616.330000,2.763460,1133,19.330000,-11.010000,-0.000123,6.994854
2025-12-06 12:30:00,89616.330000,89629.400000,89616.320000,89629.400000,1.673680,728,13.080000,13.070000,0.000146,7.815114
2025-12-06 12:31:00,89629.400000,89640.000000,89629.390000,89640.000000,3.958790,1597,10.610000,10.600000,0.000118,2.680112
2025-12-06 12:32:00,89640.000000,89648.960000,89615.790000,89615.790000,2.126260,1778,33.170000,-24.210000,-0.000270,15.600162
2025-12-06 12:33:00,89615.790000,89615.800000,89608.010000,89613.160000,1.311270,564,7.790000,-2.630000,-0.000029,5.940805
2025-12-06 12:34:00,89613.160000,89613.170000,89613.160000,89613.170000,0.528710,343,0.010000,0.010000,0.000000,0.018914
2025-12-06 12:35:00,89613.160000,89618.470000,89593.150000,89618.470000,2.373510,2617,25.320000,5.310000,0.000059,10.667745
2025-12-06 12:36:00,89618.460000,89622.790000,89600.000000,89600.000000,3.169760,1363,22.790000,-18.460000,-0.000206,7.189819
2025-12-06 12:37:00,89600.010000,89610.650000,89581.070000,89610.650000,3.874010,2367,29.580000,10.640000,0.000119,7.635499
2025-12-06 12:38:00,89610.650000,89617.840000,89610.650000,89617.830000,1.589520,574,7.190000,7.180000,0.000080,4.523378
2025-12-06 12:39:00,89617.840000,89617.840000,89617.830000,89617.830000,2.345340,237,0.010000,-0.010000,-0.000000,0.004264
2025-12-06 12:40:00,89617.840000,89617.840000,89591.090000,89591.090000,5.573990,1423,26.750000,-26.750000,-0.000298,4.799076
2025-12-06 12:41:00,89591.090000,89596.580000,89589.480000,89589.490000,3.158040,613,7.100000,-1.600000,-0.000018,2.248230
2025-12-06 12:42:00,89589.480000,89589.490000,89566.000000,89574.750000,2.705180,1638,23.490000,-14.730000,-0.000164,8.683341
2025-12-06 12:43:00,89574.760000,89579.840000,89574.750000,89579.840000,1.437710,674,5.090000,5.080000,0.000057,3.540352
2025-12-06 12:44:00,89579.850000,89599.220000,89579.850000,89599.220000,2.034760,875,19.370000,19.370000,0.000216,9.519550
2025-12-06 12:45:00,89599.220000,89599.220000,89584.720000,89592.040000,9.644290,1376,14.500000,-7.180000,-0.000080,1.503480
2025-12-06 12:46:00,89592.040000,89610.300000,89589.470000,89607.410000,9.172380,1033,20.830000,15.370000,0.000172,2.270948
2025-12-06 12:47:00,89607.410000,89634.780000,89607.410000,89625.500000,32.065210,2054,27.370000,18.090000,0.000202,0.853573
2025-12-06 12:48:00,89625.510000,89625.510000,89625.500000,89625.500000,0.446600,176,0.010000,-0.010000,-0.000000,0.022391
2025-12-06 12:49:00,89625.500000,89625.500000,89599.330000,89599.330000,4.841310,2102,26.170000,-26.170000,-0.000292,5.405562
2025-12-06 12:50:00,89599.340000,89599.340000,89599.330000,89599.330000,0.404590,151,0.010000,-0.010000,-0.000000,0.024716
2025-12-06 12:51:00,89599.330000,89599.340000,89580.480000,89588.020000,2.849280,1219,18.860000,-11.310000,-0.000126,6.619216
2025-12-06 12:52:00,89588.030000,89588.030000,89570.510000,89570.510000,5.152510,1368,17.520000,-17.520000,-0.000196,3.400285
2025-12-06 12:53:00,89570.520000,89591.660000,89570.510000,89591.660000,1.932810,1380,21.150000,21.140000,0.000236,10.942617
2025-12-06 12:54:00,89591.670000,89599.220000,89581.780000,89581.780000,6.384270,1803,17.440000,-9.890000,-0.000110,2.731714
2025-12-06 12:55:00,89581.780000,89602.680000,89579.820000,89602.680000,3.409840,1472,22.860000,20.900000,0.000233,6.704127
2025-12-06 12:56:00,89602.670000,89602.680000,89602.670000,89602.670000,0.514340,139,0.010000,0.000000,0.000000,0.019442
2025-12-06 12:57:00,89602.670000,89602.680000,89574.270000,89580.000000,6.631970,1154,28.410000,-22.670000,-0.000253,4.283795
2025-12-06 12:58:00,89580.010000,89592.860000,89580.000000,89592.850000,1.050060,577,12.860000,12.840000,0.000143,12.246919
2025-12-06 12:59:00,89592.850000,89592.860000,89581.190000,89581.190000,2.151600,581,11.670000,-11.660000,-0.000130,5.423871
2025-12-06 13:00:00,89581.190000,89590.370000,89581.190000,89590.370000,2.717080,768,9.180000,9.180000,0.000102,3.378627
2025-12-06 13:01:00,89590.370000,89603.740000,89590.360000,89596.100000,6.124140,1704,13.380000,5.730000,0.000064,2.184797
2025-12-06 13:02:00,89596.090000,89596.110000,89596.090000,89596.110000,0.592980,215,0.020000,0.020000,0.000000,0.033728
2025-12-06 13:03:00,89596.100000,89625.510000,89596.100000,89601.280000,8.729110,2026,29.410000,5.180000,0.000058,3.369187
2025-12-06 13:04:00,89601.280000,89616.310000,89601.270000,89613.770000,4.451490,2210,15.040000,12.490000,0.000139,3.378644
2025-12-06 13:05:00,89613.770000,89629.010000,89613.760000,89629.010000,1.747570,848,15.250000,15.240000,0.000170,8.726403
2025-12-06 13:06:00,89629.010000,89633.670000,89608.820000,89608.830000,3.833880,2219,24.850000,-20.180000,-0.000225,6.481684
2025-12-06 13:07:00,89608.820000,89615.430000,89600.000000,89600.000000,2.035130,748,15.430000,-8.820000,-0.000098,7.581825
2025-12-06 13:08:00,89600.010000,89618.990000,89600.000000,89618.990000,2.013740,731,18.990000,18.980000,0.000212,9.430214
2025-12-06 13:09:00,89618.980000,89618.990000,89592.530000,89592.530000,4.677300,1656,26.460000,-26.450000,-0.000295,5.657110
2025-12-06 13:10:00,89592.540000,89592.540000,89592.530000,89592.540000,1.315940,190,0.010000,0.000000,0.000000,0.007599
2025-12-06 13:11:00,89592.540000,89592.540000,89590.000000,89590.010000,4.637910,415,2.540000,-2.530000,-0.000028,0.547660
2025-12-06 13:12:00,89590.000000,89590.010000,89590.000000,89590.000000,0.324000,145,0.010000,0.000000,0.000000,0.030864
2025-12-06 13:13:00,89590.010000,89611.440000,89590.000000,89611.440000,2.552310,957,21.440000,21.430000,0.000239,8.400234
2025-12-06 13:14:00,89611.430000,89611.440000,89611.430000,89611.430000,0.880660,217,0.010000,0.000000,0.000000,0.011355
2025-12-06 13:15:00,89611.430000,89617.320000,89598.890000,89617.310000,4.427080,1948,18.430000,5.880000,0.000066,4.163015
2025-12-06 13:16:00,89617.310000,89622.380000,89617.310000,89622.380000,1.340360,321,5.070000,5.070000,0.000057,3.782566
2025-12-06 13:17:00,89622.370000,89622.380000,89622.370000,89622.380000,0.735750,128,0.010000,0.010000,0.000000,0.013592
2025-12-06 13:18:00,89622.370000,89622.380000,89605.000000,89605.010000,1.541660,1184,17.380000,-17.360000,-0.000194,11.273562
2025-12-06 13:19:00,89605.000000,89616.770000,89605.000000,89616.760000,3.243360,677,11.770000,11.760000,0.000131,3.628953
2025-12-06 13:20:00,89616.770000,89618.730000,89616.760000,89618.730000,0.978900,417,1.970000,1.960000,0.000022,2.012463
2025-12-06 13:21:00,89618.730000,89618.730000,89618.720000,89618.720000,0.862730,145,0.010000,-0.010000,-0.000000,0.011591
2025-12-06 13:22:00,89618.720000,89623.380000,89605.280000,89615.810000,3.277770,1864,18.100000,-2.910000,-0.000032,5.522047
2025-12-06 13:23:00,89615.820000,89615.820000,89595.660000,89595.660000,2.933870,1124,20.160000,-20.160000,-0.000225,6.871470
2025-12-06 13:24:00,89595.660000,89612.570000,89590.000000,89612.570000,4.883420,873,22.570000,16.910000,0.000189,4.621761
2025-12-06 13:25:00,89612.560000,89639.050000,89612.560000,89639.040000,1.761130,1070,26.490000,26.480000,0.000295,15.041479
2025-12-06 13:26:00,89639.050000,89679.760000,89639.040000,89679.760000,4.085110,920,40.720000,40.710000,0.000454,9.967908
2025-12-06 13:27:00,89679.750000,89679.760000,89679.750000,89679.760000,1.137460,181,0.010000,0.010000,0.000000,0.008792
2025-12-06 13:28:00,89679.760000,89703.000000,89662.330000,89703.000000,14.696490,2402,40.670000,23.240000,0.000259,2.767327
2025-12-06 13:29:00,89702.990000,89703.000000,89679.740000,89688.180000,3.383940,1318,23.260000,-14.810000,-0.000165,6.873644
2025-12-06 13:30:00,89688.250000,89690.870000,89671.580000,89675.760000,3.305460,2196,19.290000,-12.490000,-0.000139,5.835799
2025-12-06 13:31:00,89675.750000,89687.900000,89638.250000,89687.890000,10.769280,3659,49.650000,12.140000,0.000135,4.610336
2025-12-06 13:32:00,89687.900000,89702.240000,89684.440000,89702.230000,2.338800,1136,17.800000,14.330000,0.000160,7.610741
2025-12-06 13:33:00,89702.240000,89710.000000,89695.710000,89695.710000,3.898570,1402,14.290000,-6.530000,-0.000073,3.665447
2025-12-06 13:34:00,89695.720000,89695.720000,89695.710000,89695.720000,0.974090,188,0.010000,0.000000,0.000000,0.010266
2025-12-06 13:35:00,89695.710000,89710.000000,89695.710000,89709.990000,2.095360,670,14.290000,14.280000,0.000159,6.819830
2025-12-06 13:36:00,89710.000000,89741.580000,89709.990000,89729.140000,11.020350,1424,31.590000,19.140000,0.000213,2.866515
2025-12-06 13:37:00,89729.140000,89734.420000,89723.440000,89734.420000,3.338370,713,10.980000,5.280000,0.000059,3.289030
2025-12-06 13:38:00,89734.420000,89764.190000,89734.410000,89764.190000,8.685970,990,29.780000,29.770000,0.000332,3.428517
2025-12-06 13:39:00,89764.180000,89779.520000,89701.100000,89701.100000,24.145110,2579,78.420000,-63.080000,-0.000703,3.247863
2025-12-06 13:40:00,89701.100000,89727.940000,89692.060000,89727.930000,3.459510,1788,35.880000,26.830000,0.000299,10.371411
2025-12-06 13:41:00,89727.930000,89760.670000,89727.930000,89742.080000,4.919270,1320,32.740000,14.150000,0.000158,6.655459
2025-12-06 13:42:00,89742.080000,89763.550000,89742.070000,89763.540000,2.527780,756,21.480000,21.460000,0.000239,8.497575
2025-12-06 13:43:00,89763.550000,89763.550000,89746.130000,89746.130000,1.541540,728,17.420000,-17.420000,-0.000194,11.300388
2025-12-06 13:44:00,89746.140000,89783.150000,89746.130000,89783.150000,10.093180,999,37.020000,37.010000,0.000412,3.667823
2025-12-06 13:45:00,89783.150000,89783.160000,89783.140000,89783.150000,1.791090,300,0.020000,0.000000,0.000000,0.011166
2025-12-06 13:46:00,89783.160000,89788.560000,89754.540000,89754.550000,5.491180,2495,34.020000,-28.610000,-0.000319,6.195390
2025-12-06 13:47:00,89754.540000,89765.310000,89744.380000,89744.390000,3.046760,3013,20.930000,-10.150000,-0.000113,6.869593
2025-12-06 13:48:00,89744.380000,89744.390000,89737.310000,89737.310000,1.539350,935,7.080000,-7.070000,-0.000079,4.599344
2025-12-06 13:49:00,89737.320000,89737.320000,89714.120000,89720.040000,3.379110,2711,23.200000,-17.280000,-0.000193,6.865713
2025-12-06 13:50:00,89720.040000,89730.080000,89719.090000,89719.100000,2.482140,1169,10.990000,-0.940000,-0.000010,4.427631
2025-12-06 13:51:00,89719.100000,89750.000000,89719.100000,89749.990000,2.079930,1138,30.900000,30.890000,0.000344,14.856269
2025-12-06 13:52:00,89750.000000,89750.000000,89734.320000,89738.000000,1.204290,1076,15.680000,-12.000000,-0.000134,13.020120
2025-12-06 13:53:00,89738.000000,89743.910000,89700.000000,89700.000000,9.516450,2512,43.910000,-38.000000,-0.000423,4.614116
2025-12-06 13:54:00,89700.000000,89700.010000,89659.300000,89676.080000,15.336980,2083,40.710000,-23.920000,-0.000267,2.654369
2025-12-06 13:55:00,89676.090000,89682.650000,89654.330000,89654.330000,4.618820,3579,28.320000,-21.760000,-0.000243,6.131436
2025-12-06 13:56:00,89654.330000,89672.390000,89654.330000,89672.390000,6.962810,836,18.060000,18.060000,0.000201,2.593780
2025-12-06 13:57:00,89672.380000,89672.390000,89672.380000,89672.380000,2.672120,304,0.010000,0.000000,0.000000,0.003742
2025-12-06 13:58:00,89672.390000,89674.090000,89672.380000,89673.730000,2.610710,596,1.710000,1.340000,0.000015,0.654994
2025-12-06 13:59:00,89673.740000,89673.740000,89673.730000,89673.730000,1.094030,212,0.010000,-0.010000,-0.000000,0.009141
2025-12-06 14:00:00,89673.730000,89673.740000,89659.000000,89659.000000,2.423910,1216,14.740000,-14.730000,-0.000164,6.081084
2025-12-06 14:01:00,89659.010000,89659.010000,89659.000000,89659.010000,1.994820,308,0.010000,0.000000,0.000000,0.005013
2025-12-06 14:02:00,89659.010000,89675.890000,89659.000000,89675.880000,2.481990,1059,16.890000,16.870000,0.000188,6.805023
2025-12-06 14:03:00,89675.880000,89675.890000,89660.120000,89661.990000,2.549150,1207,15.770000,-13.890000,-0.000155,6.186376
2025-12-06 14:04:00,89661.990000,89675.810000,89661.990000,89675.810000,0.535480,664,13.820000,13.820000,0.000154,25.808620
2025-12-06 14:05:00,89675.810000,89709.630000,89675.800000,89706.540000,21.770650,1470,33.830000,30.730000,0.000343,1.553927
2025-12-06 14:06:00,89706.550000,89706.550000,89689.850000,89689.850000,3.430880,1985,16.700000,-16.700000,-0.000186,4.867556
2025-12-06 14:07:00,89689.850000,89689.860000,89665.510000,89665.510000,4.480490,4132,24.350000,-24.340000,-0.000271,5.434673
2025-12-06 14:08:00,89665.510000,89672.230000,89665.510000,89672.230000,0.845630,429,6.720000,6.720000,0.000075,7.946738
2025-12-06 14:09:00,89672.230000,89676.260000,89672.220000,89676.250000,7.730110,404,4.040000,4.020000,0.000045,0.522632
2025-12-06 14:10:00,89676.260000,89681.180000,89666.340000,89670.040000,18.333260,1736,14.840000,-6.220000,-0.000069,0.809458
2025-12-06 14:11:00,89670.030000,89720.000000,89670.030000,89715.940000,20.609330,1677,49.970000,45.910000,0.000512,2.424630
2025-12-06 14:12:00,89715.940000,89723.020000,89715.940000,89723.020000,11.414560,764,7.080000,7.080000,0.000079,0.620260
2025-12-06 14:13:00,89723.020000,89740.130000,89723.010000,89740.120000,8.258840,1011,17.120000,17.100000,0.000191,2.072930
2025-12-06 14:14:00,89740.120000,89740.140000,89740.120000,89740.130000,2.337680,353,0.020000,0.010000,0.000000,0.008555
2025-12-06 14:15:00,89740.130000,90054.520000,89740.120000,89954.220000,145.645620,10727,314.400000,214.090000,0.002386,2.158664
2025-12-06 14:16:00,89954.220000,89980.000000,89919.450000,89980.000000,32.161350,4389,60.550000,25.780000,0.000287,1.882695
2025-12-06 14:17:00,89979.990000,90191.640000,89974.830000,90182.620000,62.445790,11747,216.810000,202.630000,0.002252,3.471971
2025-12-06 14:18:00,90182.620000,90289.970000,90091.730000,90143.280000,87.591040,11034,198.240000,-39.340000,-0.000436,2.263245
2025-12-06 14:19:00,90143.290000,90143.290000,90048.680000,90078.640000,14.227620,5276,94.610000,-64.650000,-0.000717,6.649742
2025-12-06 14:20:00,90078.630000,90078.640000,89956.570000,89973.520000,25.015690,5496,122.070000,-105.110000,-0.001167,4.879737
2025-12-06 14:21:00,89973.530000,89973.530000,89935.750000,89968.700000,16.688110,4693,37.780000,-4.830000,-0.000054,2.263887
2025-12-06 14:22:00,89968.700000,90073.750000,89968.700000,89988.010000,34.421910,7030,105.050000,19.310000,0.000215,3.051835
2025-12-06 14:23:00,90000.970000,90018.990000,89993.240000,90016.190000,11.352060,1522,25.750000,15.220000,0.000169,2.268311
2025-12-06 14:24:00,90016.200000,90016.200000,89897.610000,89930.750000,35.932250,5204,118.590000,-85.450000,-0.000949,3.300378
2025-12-06 14:25:00,89930.750000,89956.920000,89919.630000,89954.460000,7.243570,2936,37.290000,23.710000,0.000264,5.148014
2025-12-06 14:26:00,89954.460000,89954.470000,89923.710000,89923.710000,4.662880,1054,30.760000,-30.750000,-0.000342,6.596781
2025-12-06 14:27:00,89923.700000,89923.710000,89901.530000,89916.520000,6.538240,1599,22.180000,-7.180000,-0.000080,3.392350
2025-12-06 14:28:00,89916.520000,89937.190000,89916.520000,89931.180000,4.225300,1265,20.670000,14.660000,0.000163,4.891960
2025-12-06 14:29:00,89931.170000,89934.050000,89918.600000,89934.040000,4.281190,952,15.450000,2.870000,0.000032,3.608810
